division,boxer2id,date,othertext,fightid,boxer1id,decision,place,boxer1,boxer2,WinLoss
super flyweight,http://boxrec.com/boxer/282653,2012-05-19,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Flyweight"" border=""0"" class=""dLink"">IBF World super flyweight title</a><br><span style=""font-size:10px;"">Rosas down in rd 1</span></td>",http://boxrec.com/show/643511,http://boxrec.com/boxer/480215,UD,"Arena TKT Box Tour, Puerto Vallarta, Jalisco",Juan Carlos Sanchez Jr,Juan Alberto Rosas,W
super featherweight,http://boxrec.com/boxer/45749,2012-04-28,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Featherweight"" border=""0"" class=""dLink"">IBF World super featherweight title</a><br><span style=""font-size:10px;"">Honorio down once in rds 2 &amp; 3</span></td>",http://boxrec.com/show/639993,http://boxrec.com/boxer/178718,MD,"Grand Oasis Resort, Cancun, Quintana Roo",Juan Carlos Salgado,Martin Honorio,W
minimumweight,http://boxrec.com/boxer/110049,2012-03-30,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Minimumweight"" border=""0"" class=""dLink"">IBF World minimumweight title</a><br></td>",http://boxrec.com/show/639628,http://boxrec.com/boxer/107795,UD,"Orient Theatre, East London, Eastern Cape",Nkosinathi Joyi,Katsunari Takayama,W
super bantamweight,http://boxrec.com/boxer/32957,2012-03-24,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Bantamweight"" border=""0"" class=""dLink"">IBF World super bantamweight title</a><br></td>",http://boxrec.com/show/633775,http://boxrec.com/boxer/14345,SD,"Carnival City Casino, Brakpan, Gauteng",Takalani Ndlovu,Jeffrey Mathebula,L 
middleweight,http://boxrec.com/boxer/90060,2012-03-07,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Middleweight"" border=""0"" class=""dLink"">IBF World middleweight title</a><br><span style=""font-size:10px;"">Geale, got a small cut under right eye, from a legal blow in Round Three</span></td>",http://boxrec.com/show/631753,http://boxrec.com/boxer/272538,UD,"Derwent Entertainment Centre, Hobart, Tasmania",Daniel Geale,Osumanu Adama,W
featherweight,http://boxrec.com/boxer/40526,2012-03-07,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Featherweight"" border=""0"" class=""dLink"">IBF World featherweight title</a><br><span style=""font-size:10px;"">Dib Penalized one point for holding and hitting in the third round; Escobedo retired in corner end of Sixth</span></td>",http://boxrec.com/show/631753,http://boxrec.com/boxer/265500,RTD,"Derwent Entertainment Centre, Hobart, Tasmania",Billy Dib,Eduardo Escobedo,W
heavyweight,http://boxrec.com/boxer/17783,2012-03-03,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBASUP?division=Heavyweight"" border=""0"" class=""dLink"">WBA Super World heavyweight title</a><br><a href=""http://boxrec.com/title/IBF?division=Heavyweight"" border=""0"" class=""dLink"">IBF World heavyweight title</a><br><a href=""http://boxrec.com/title/WBO?division=Heavyweight"" border=""0"" class=""dLink"">WBO World heavyweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Heavyweight"" border=""0"" class=""dLink"">International Boxing Organization World heavyweight title</a><br><span style=""font-size:10px;"">Mormeck down once in rounds two and four</span></td>",http://boxrec.com/show/631939,http://boxrec.com/boxer/7035,KO,"ESPRIT arena, Düsseldorf, Nordrhein-Westfalen",Wladimir Klitschko,Jean Marc Mormeck,W
light heavyweight,http://boxrec.com/boxer/143840,2012-02-18,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Light%20Heavyweight"" border=""0"" class=""dLink"">IBF World light heavyweight title</a><br><span style=""font-size:10px;"">Campillo down twice in 1st. round.Cloud cut over left eye in 4th round from a punch.</span></td>",http://boxrec.com/show/632923,http://boxrec.com/boxer/245656,SD,"American Bank Center, Corpus Christi, Texas",Tavoris Cloud,Gabriel Campillo,W
super flyweight,http://boxrec.com/boxer/480215,2012-02-11,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Flyweight"" border=""0"" class=""dLink"">IBF World super flyweight title</a><br></td>",http://boxrec.com/show/636326,http://boxrec.com/boxer/330468,UD,"Arena Union, Los Mochis, Sinaloa",Rodrigo Guerrero,Juan Carlos Sanchez Jr,L 
light flyweight,http://boxrec.com/boxer/7965,2012-02-10,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Light%20Flyweight"" border=""0"" class=""dLink"">interim IBF World light flyweight title</a><br><span style=""font-size:10px;"">Casimero deducted a point in Round 4 for kicking Lazarte while he was down, down once in Round 5, and deducted a point in Round 8 for repeated rabbit punching; Lazarte deducted a point in Round 6 for repeated rabbit punching, down twice in Round 9 and once in Round 10.</span></td>",http://boxrec.com/show/634502,http://boxrec.com/boxer/421916,TKO,"Club Once Unidos, Mar del Plata, Buenos Aires",John Riel Casimero,Luis Alberto Lazarte,W
cruiserweight,http://boxrec.com/boxer/36642,2012-02-04,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Cruiserweight"" border=""0"" class=""dLink"">IBF World cruiserweight title</a><br><span style=""font-size:10px;"">Cunningham down twice in the fourth round</span></td>",http://boxrec.com/show/633389,http://boxrec.com/boxer/324252,UD,"Fraport Arena, Frankfurt, Hessen",Yoan Pablo Hernandez,Steve Cunningham,W
lightweight,http://boxrec.com/boxer/41143,2012-01-21,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Lightweight"" border=""0"" class=""dLink"">IBF World lightweight title</a><br><span style=""font-size:10px;"">Diaz was knocked down in the 6th round.-</span></td>",http://boxrec.com/show/630619,http://boxrec.com/boxer/357157,UD,"Coliseo Olimpico de la UG, Guadalajara, Jalisco",Miguel Vazquez,Ammeth Diaz,W
super lightweight,http://boxrec.com/boxer/272077,2011-12-10,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBASUP?division=Light%20Welterweight"" border=""0"" class=""dLink"">WBA Super World super lightweight title</a><br><a href=""http://boxrec.com/title/IBF?division=Light%20Welterweight"" border=""0"" class=""dLink"">IBF World super lightweight title</a><br><span style=""font-size:10px;"">Peterson down in the 1st round.<br>Khan deducted one point for pushing in the 7th round and another in the 12th for the same offence.</span></td>",http://boxrec.com/show/626339,http://boxrec.com/boxer/314558,SD,"Convention Center, Washington, District of Columbia",Amir Khan,Lamont Peterson,L 
super featherweight,http://boxrec.com/boxer/394325,2011-12-10,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Featherweight"" border=""0"" class=""dLink"">IBF World super featherweight title</a><br><span style=""font-size:10px;"">The doctor stops the fight due to injury in the left eyebrow by an accidental head Salgado in round 2</span></td>",http://boxrec.com/show/630745,http://boxrec.com/boxer/178718,NC,"Estadio Centenario, Los Mochis, Sinaloa",Juan Carlos Salgado,Miguel Beltran Jr,N
bantamweight,http://boxrec.com/boxer/22761,2011-12-03,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Bantamweight"" border=""0"" class=""dLink"">IBF World bantamweight title</a><br><a href=""http://boxrec.com/title/WBCSIL?division=Bantamweight"" border=""0"" class=""dLink"">WBC Silver  bantamweight title</a><br><span style=""font-size:10px;"">Mares cut right eyebrow by punch in rd 2</span></td>",http://boxrec.com/show/628095,http://boxrec.com/boxer/287904,UD,"Honda Center, Anaheim, California",Abner Mares,Joseph Agbeko,W
featherweight,http://boxrec.com/boxer/14460,2011-11-19,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Featherweight"" border=""0"" class=""dLink"">IBF World featherweight title</a><br><span style=""font-size:10px;"">Servidei down from body shot, Unable to beat count.</span></td>",http://boxrec.com/show/627798,http://boxrec.com/boxer/265500,KO,"Homebush Sports Centre, Sydney, New South Wales",Billy Dib,Alberto Servidei,W
super middleweight,http://boxrec.com/boxer/7361,2011-11-05,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Middleweight"" border=""0"" class=""dLink"">IBF World super middleweight title</a><br></td>",http://boxrec.com/show/626341,http://boxrec.com/boxer/223046,UD,"Pepsi Coliseum, Quebec City, Quebec",Lucian Bute,Glen Johnson,W
super bantamweight,http://boxrec.com/boxer/306992,2011-10-29,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Bantamweight"" border=""0"" class=""dLink"">IBF World super bantamweight title</a><br><span style=""font-size:10px;"">Ndlovu down once in round one</span></td>",http://boxrec.com/show/628237,http://boxrec.com/boxer/14345,SD,"Palenque de la Feria, Colima, Colima",Takalani Ndlovu,Giovanni Caro,W
flyweight,http://boxrec.com/boxer/14072,2011-10-28,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Flyweight"" border=""0"" class=""dLink"">IBF World flyweight title</a><br><span style=""font-size:10px;"">Sarritzu's corner threw in the towel</span></td>",http://boxrec.com/show/627844,http://boxrec.com/boxer/85424,TKO,"PalaRockfeller, Cagliari, Sardegna",Moruti Mthalane,Andrea Sarritzu,W
super flyweight,http://boxrec.com/boxer/330468,2011-10-08,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Flyweight"" border=""0"" class=""dLink"">vacant IBF World super flyweight title</a><br><span style=""font-size:10px;"">Martinez down in rd 3. Accidental head butt rule.</span></td>",http://boxrec.com/show/628059,http://boxrec.com/boxer/252301,TD,"Auditorio Municipal, Tijuana, Baja California",Raul Martinez,Rodrigo Guerrero,L 
cruiserweight,http://boxrec.com/boxer/324252,2011-10-01,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Cruiserweight"" border=""0"" class=""dLink"">IBF World cruiserweight title</a><br><span style=""font-size:10px;"">Fight stopped due to a Hernandez cut caused by a head-butt, Cunningham down once in round one</span></td>",http://boxrec.com/show/626644,http://boxrec.com/boxer/36642,TD,"Jahnsportforum, Neubrandenburg, Mecklenburg-Vorpommern",Steve Cunningham,Yoan Pablo Hernandez,L 
super featherweight,http://boxrec.com/boxer/378733,2011-09-10,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Featherweight"" border=""0"" class=""dLink"">vacant IBF World super featherweight title</a><br><span style=""font-size:10px;"">Méndez deducted a point in round 5, Salgado down once in round 12.</span></td>",http://boxrec.com/show/625924,http://boxrec.com/boxer/178718,UD,"Universidad Autónoma de Guadalajara, Zapopan, Jalisco",Juan Carlos Salgado,Argenis Mendez,W
welterweight,http://boxrec.com/boxer/176707,2011-09-03,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Welterweight"" border=""0"" class=""dLink"">IBF World welterweight title</a><br><span style=""font-size:10px;"">Zaveck unable to see out of right eye</span></td>",http://boxrec.com/show/624358,http://boxrec.com/boxer/283680,RTD,"Beau Rivage Resort & Casino, Biloxi, Mississippi",Andre Berto,Jan Zaveck,W
middleweight,http://boxrec.com/boxer/64800,2011-08-31,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Middleweight"" border=""0"" class=""dLink"">IBF World middleweight title</a><br></td>",http://boxrec.com/show/623649,http://boxrec.com/boxer/272538,UD,"Derwent Entertainment Centre, Hobart, Tasmania",Daniel Geale,Eromosele Albert,W
light flyweight,http://boxrec.com/boxer/418881,2011-08-27,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Light%20Flyweight"" border=""0"" class=""dLink"">IBF World light flyweight title</a><br></td>",http://boxrec.com/show/625969,http://boxrec.com/boxer/42492,UD,"Auditorio Benito Juarez, Guadalajara, Jalisco",Ulises Solis,Jether Oliva,W
bantamweight,http://boxrec.com/boxer/22761,2011-08-13,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Bantamweight"" border=""0"" class=""dLink"">IBF World bantamweight title</a><br><a href=""http://boxrec.com/title/WBCSIL?division=Bantamweight"" border=""0"" class=""dLink"">WBC Silver  bantamweight title</a><br><span style=""font-size:10px;"">Agbeko down in 1st. and 11th. Mares cut over left eye by accidental head butt in 6th.</span></td>",http://boxrec.com/show/621702,http://boxrec.com/boxer/287904,MD,"Hard Rock Hotel and Casino, The Joint, Las Vegas, Nevada",Abner Mares,Joseph Agbeko,W
featherweight,http://boxrec.com/boxer/7936,2011-07-29,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Featherweight"" border=""0"" class=""dLink"">vacant IBF World featherweight title</a><br><span style=""font-size:10px;"">Lacierva deucted point in 4th, Hitting on break.</span></td>",http://boxrec.com/show/622184,http://boxrec.com/boxer/265500,UD,"Olympic Park Sports Centre, Homebush, New South Wales",Billy Dib,Jorge Lacierva,W
super lightweight,http://boxrec.com/boxer/6945,2011-07-23,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBASUP?division=Light%20Welterweight"" border=""0"" class=""dLink"">WBA Super World super lightweight title</a><br><a href=""http://boxrec.com/title/IBF?division=Light%20Welterweight"" border=""0"" class=""dLink"">IBF World super lightweight title</a><br></td>",http://boxrec.com/show/616130,http://boxrec.com/boxer/314558,KO,"Mandalay Bay Resort & Casino, Las Vegas, Nevada",Amir Khan,Zab Judah,W
super middleweight,http://boxrec.com/boxer/31024,2011-07-09,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Middleweight"" border=""0"" class=""dLink"">IBF World super middleweight title</a><br></td>",http://boxrec.com/show/620807,http://boxrec.com/boxer/223046,KO,"Romexpo, Bucharest",Lucian Bute,Jean-Paul Mendy,W
heavyweight,http://boxrec.com/boxer/155774,2011-07-02,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Heavyweight"" border=""0"" class=""dLink"">IBF World heavyweight title</a><br><a href=""http://boxrec.com/title/WBASUP?division=Heavyweight"" border=""0"" class=""dLink"">WBA Super World heavyweight title</a><br><a href=""http://boxrec.com/title/WBO?division=Heavyweight"" border=""0"" class=""dLink"">WBO World heavyweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Heavyweight"" border=""0"" class=""dLink"">International Boxing Organization World heavyweight title</a><br><span style=""font-size:10px;"">Klitschko lost one point in round seven, Haye down once in round eleven</span></td>",http://boxrec.com/show/619703,http://boxrec.com/boxer/7035,UD,"Imtech-Arena, Altona, Hamburg",Wladimir Klitschko,David Haye,W
light heavyweight,http://boxrec.com/boxer/59834,2011-06-25,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Light%20Heavyweight"" border=""0"" class=""dLink"">IBF World light heavyweight title</a><br><span style=""font-size:10px;"">Mack down once in the eighth round</span></td>",http://boxrec.com/show/619053,http://boxrec.com/boxer/245656,TKO,"Family Arena, Saint Charles, Missouri",Tavoris Cloud,Yusaf Mack,W
super welterweight,http://boxrec.com/boxer/131097,2011-06-25,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Light%20Middleweight"" border=""0"" class=""dLink"">IBF World super welterweight title</a><br></td>",http://boxrec.com/show/619053,http://boxrec.com/boxer/31800,UD,"Family Arena, Saint Charles, Missouri",Cornelius Bundrage,Sechew Powell,W
super flyweight,http://boxrec.com/boxer/382375,2011-05-14,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Flyweight"" border=""0"" class=""dLink"">IBF World super flyweight title</a><br></td>",http://boxrec.com/show/618489,http://boxrec.com/boxer/125338,UD,"Palenque de la Feria, Victoria de Durango, Durango",Cristian Mijares,Carlos Rueda,W
middleweight,http://boxrec.com/boxer/272538,2011-05-07,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Middleweight"" border=""0"" class=""dLink"">IBF World middleweight title</a><br></td>",http://boxrec.com/show/618054,http://boxrec.com/boxer/114281,SD,"Jahnsportforum, Neubrandenburg, Mecklenburg-Vorpommern",Sebastian Sylvester,Daniel Geale,L 
light flyweight,http://boxrec.com/boxer/7965,2011-04-30,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Light%20Flyweight"" border=""0"" class=""dLink"">IBF World light flyweight title</a><br><span style=""font-size:10px;"">Lazarte deducted a point in the ninth, Solis deducted a point in the tenth round</span></td>",http://boxrec.com/show/616371,http://boxrec.com/boxer/42492,SD,"Club Once Unidos, Mar del Plata, Buenos Aires",Ulises Solis,Luis Alberto Lazarte,W
featherweight,http://boxrec.com/boxer/72616,2011-03-26,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBASUP?division=Featherweight"" border=""0"" class=""dLink"">WBA Super World featherweight title</a><br><a href=""http://boxrec.com/title/IBF?division=Featherweight"" border=""0"" class=""dLink"">vacant IBF World featherweight title</a><br><span style=""font-size:10px;"">IBF title at stake only for Solís, Gamboa loses title due to skipping mandatory reweigh-in<br>
Solís down twice in the second, once in the third and twice in the fourth round</span></td>",http://boxrec.com/show/614487,http://boxrec.com/boxer/391770,TKO,"Boardwalk Hall, Atlantic City, New Jersey",Yuriorkis Gamboa,Jorge Solis,W
super bantamweight,http://boxrec.com/boxer/14345,2011-03-26,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Bantamweight"" border=""0"" class=""dLink"">IBF World super bantamweight title</a><br></td>",http://boxrec.com/show/616156,http://boxrec.com/boxer/37759,UD,"Nasrec Indoor Arena, Johannesburg, Gauteng",Steve Molitor,Takalani Ndlovu,L 
flyweight,http://boxrec.com/boxer/421916,2011-03-26,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Flyweight"" border=""0"" class=""dLink"">IBF World flyweight title</a><br></td>",http://boxrec.com/show/616156,http://boxrec.com/boxer/85424,TKO,"Nasrec Indoor Arena, Johannesburg, Gauteng",Moruti Mthalane,John Riel Casimero,W
super middleweight,http://boxrec.com/boxer/14880,2011-03-19,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Middleweight"" border=""0"" class=""dLink"">IBF World super middleweight title</a><br></td>",http://boxrec.com/show/609543,http://boxrec.com/boxer/223046,TKO,"Bell Centre, Montreal, Quebec",Lucian Bute,Brian Magee,W
lightweight,http://boxrec.com/boxer/359003,2011-03-12,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Lightweight"" border=""0"" class=""dLink"">IBF World lightweight title</a><br></td>",http://boxrec.com/show/613467,http://boxrec.com/boxer/357157,UD,"MGM Grand, Las Vegas, Nevada",Miguel Vazquez,Leonardo Zappavigna,W
super lightweight,http://boxrec.com/boxer/74028,2011-03-05,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Light%20Welterweight"" border=""0"" class=""dLink"">vacant IBF World super lightweight title</a><br><span style=""font-size:10px;"">Judah down once in the fourth, Mabuza down once in the seventh round</span></td>",http://boxrec.com/show/613991,http://boxrec.com/boxer/6945,TKO,"Prudential Center, Newark, New Jersey",Zab Judah,Kaizer Mabuza,W
welterweight,http://boxrec.com/boxer/57962,2011-02-18,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Welterweight"" border=""0"" class=""dLink"">IBF World welterweight title</a><br><span style=""font-size:10px;"">Delgado down twice in round 2.</span></td>",http://boxrec.com/show/614606,http://boxrec.com/boxer/176707,KO,"Sportpark Arena, Ljubljana",Jan Zaveck,Paul Delgado,W
cruiserweight,http://boxrec.com/boxer/305493,2011-02-12,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Cruiserweight"" border=""0"" class=""dLink"">IBF World cruiserweight title</a><br></td>",http://boxrec.com/show/614543,http://boxrec.com/boxer/36642,UD,"RWE Rhein-Ruhr Sporthalle, Muelheim, Nordrhein-Westfalen",Steve Cunningham,Enad Licina,W
minimumweight,http://boxrec.com/boxer/110049,2011-01-29,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Minimumweight"" border=""0"" class=""dLink"">IBF World minimumweight title</a><br></td>",http://boxrec.com/show/611839,http://boxrec.com/boxer/107795,NC,"Carnival City, Brakpan, Gauteng",Nkosinathi Joyi,Katsunari Takayama,N
light flyweight,http://boxrec.com/boxer/42492,2010-12-18,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Light%20Flyweight"" border=""0"" class=""dLink"">IBF World light flyweight title</a><br><span style=""font-size:10px;"">Lazarte deducted a point in each of 4th &amp; 10th rounds</span></td>",http://boxrec.com/show/609431,http://boxrec.com/boxer/7965,MD,"Club Once Unidos, Mar del Plata, Buenos Aires",Luis Alberto Lazarte,Ulises Solis,D
light heavyweight,http://boxrec.com/boxer/41585,2010-12-17,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Light%20Heavyweight"" border=""0"" class=""dLink"">IBF World light heavyweight title</a><br><span style=""font-size:10px;"">Zuniga down once in each of rounds five and twelve</span></td>",http://boxrec.com/show/608923,http://boxrec.com/boxer/245656,UD,"American Airlines Arena, Miami, Florida",Tavoris Cloud,Fulgencio Zuniga,W
bantamweight,http://boxrec.com/boxer/22761,2010-12-11,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Bantamweight"" border=""0"" class=""dLink"">IBF World bantamweight title</a><br></td>",http://boxrec.com/show/606984,http://boxrec.com/boxer/324300,UD,"Emerald Queen Casino, Tacoma, Washington",Yonnhy Perez,Joseph Agbeko,L 
super flyweight,http://boxrec.com/boxer/125338,2010-12-11,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Flyweight"" border=""0"" class=""dLink"">IBF World super flyweight title</a><br></td>",http://boxrec.com/show/609952,http://boxrec.com/boxer/282653,UD,"Auditorio Municipal, Torreon, Coahuila de Zaragoza",Juan Alberto Rosas,Cristian Mijares,L 
lightweight,http://boxrec.com/boxer/214379,2010-11-27,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Lightweight"" border=""0"" class=""dLink"">IBF World lightweight title</a><br></td>",http://boxrec.com/show/610030,http://boxrec.com/boxer/357157,UD,"Auditorio Municipal, Tijuana, Baja California",Miguel Vazquez,Ricardo Dominguez,W
middleweight,http://boxrec.com/boxer/14391,2010-10-30,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Middleweight"" border=""0"" class=""dLink"">IBF World middleweight title</a><br><span style=""font-size:10px;"">Oral down once in each of rounds eight, nine and eleven</span></td>",http://boxrec.com/show/604894,http://boxrec.com/boxer/114281,UD,"Stadthalle, Rostock, Mecklenburg-Vorpommern",Sebastian Sylvester,Mahir Oral,W
super middleweight,http://boxrec.com/boxer/22985,2010-10-15,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Middleweight"" border=""0"" class=""dLink"">IBF World super middleweight title</a><br></td>",http://boxrec.com/show/603139,http://boxrec.com/boxer/223046,KO,"Bell Centre, Montreal, Quebec",Lucian Bute,Jesse Brinkley,W
heavyweight,http://boxrec.com/boxer/32364,2010-09-11,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Heavyweight"" border=""0"" class=""dLink"">IBF World heavyweight title</a><br><a href=""http://boxrec.com/title/WBO?division=Heavyweight"" border=""0"" class=""dLink"">WBO World heavyweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Heavyweight"" border=""0"" class=""dLink"">International Boxing Organization World heavyweight title</a><br></td>",http://boxrec.com/show/602955,http://boxrec.com/boxer/7035,KO,"Commerzbank-Arena, Frankfurt, Hessen",Wladimir Klitschko,Samuel Peter,W
featherweight,http://boxrec.com/boxer/43998,2010-09-11,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBASUP?division=Featherweight"" border=""0"" class=""dLink"">WBA Super World featherweight title</a><br><a href=""http://boxrec.com/title/IBF?division=Featherweight"" border=""0"" class=""dLink"">vacant IBF World featherweight title</a><br><span style=""font-size:10px;"">Gamboa down once in rd 8 was deducted 2 points in rd 12; Salido down twice in rd 12.</span></td>",http://boxrec.com/show/602717,http://boxrec.com/boxer/391770,UD,"Palms Casino Resort, Las Vegas, Nevada",Yuriorkis Gamboa,Orlando Salido,W
super bantamweight,http://boxrec.com/boxer/7876,2010-09-11,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Bantamweight"" border=""0"" class=""dLink"">IBF World super bantamweight title</a><br><span style=""font-size:10px;"">Molitor cut on the left eyebrow in the 3rd round.</span></td>",http://boxrec.com/show/603261,http://boxrec.com/boxer/37759,MD,"Rainton Meadows Arena, Houghton-le-Spring, Tyne and Wear",Steve Molitor,Jason Booth,W
welterweight,http://boxrec.com/boxer/33399,2010-09-04,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Welterweight"" border=""0"" class=""dLink"">IBF World welterweight title</a><br></td>",http://boxrec.com/show/603119,http://boxrec.com/boxer/176707,MD,"Sportpark Arena, Ljubljana",Jan Zaveck,Rafal Jackiewicz,W
light flyweight,http://boxrec.com/boxer/65363,2010-09-04,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Light%20Flyweight"" border=""0"" class=""dLink"">IBF World light flyweight title</a><br><span style=""font-size:10px;"">Espinoza deducted 1 point in the 12th round</span></td>",http://boxrec.com/show/602220,http://boxrec.com/boxer/7965,UD,"Club Once Unidos, Mar del Plata, Buenos Aires",Luis Alberto Lazarte,Nerys Espinoza,W
super featherweight,http://boxrec.com/boxer/5534,2010-09-01,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Featherweight"" border=""0"" class=""dLink"">vacant IBF World super featherweight title</a><br></td>",http://boxrec.com/show/603860,http://boxrec.com/boxer/9357,UD,"Carnival City, Brakpan, Gauteng",Mzonke Fana,Cassius Baloyi,W
flyweight,http://boxrec.com/boxer/359270,2010-09-01,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Flyweight"" border=""0"" class=""dLink"">IBF World flyweight title</a><br><span style=""font-size:10px;"">Zolani Tete down in round 5.</span></td>",http://boxrec.com/show/603860,http://boxrec.com/boxer/85424,TKO,"Carnival City, Brakpan, Gauteng",Moruti Mthalane,Zolani Tete,W
lightweight,http://boxrec.com/boxer/332936,2010-08-14,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Lightweight"" border=""0"" class=""dLink"">vacant IBF World lightweight title</a><br></td>",http://boxrec.com/show/602470,http://boxrec.com/boxer/357157,UD,"Laredo Energy Arena, Laredo, Texas",Miguel Vazquez,Ji-Hoon Kim,W
light heavyweight,http://boxrec.com/boxer/7361,2010-08-07,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Light%20Heavyweight"" border=""0"" class=""dLink"">IBF World light heavyweight title</a><br></td>",http://boxrec.com/show/598486,http://boxrec.com/boxer/245656,UD,"Scottrade Center, Saint Louis, Missouri",Tavoris Cloud,Glen Johnson,W
