boxerid,boxername,alias,birth name,birth place,born,bouts,date.of.death,age.of.death,debut,division,global ID,height.imp,height.cm,KOs,manager/agent,promoter,ranking,reach.in,reach.cm,residence,role,rounds,stance,titles held,US ID,VADA CBP,KO.percent,boxerid.num
http://boxrec.com/boxer/24455,Zaiki Takemoto,NA,NA,"Kobe, Hyogo, Japan",1978-09-06,33,NA,NA,1997-12-14,featherweight,24455,5.666666666666667,173,36%,NA,NA,NA,69,175,"Kobe, Hyogo, Japan",Boxer,205,orthodox,NA,NA,NA,0.36,24455
http://boxrec.com/boxer/244551,Danilo Pena,Pitbull,NA,"Tiwi, Albay, Philippines",1981-01-02,59,NA,NA,2002-05-10,lightweight,244551,5.25,160,19%,NA,NA,"826 / 1,98535 / 55",NA,NA,"Paranaque City, Metro Manila, Philippines",Boxer,436,southpaw,NA,NA,NA,0.19,244551
http://boxrec.com/boxer/24464,Cesar Figueroa,El César,Cesar Figueroa Hernandez,"Mexico City, Distrito Federal, Mexico",1977-10-19,39,NA,NA,1996-10-02,featherweight,24464,5.416666666666667,165,56%,NA,NA,NA,70,178,"Mexico City, Distrito Federal, Mexico",Boxer,178,orthodox,NA,045454,NA,0.56,24464
http://boxrec.com/boxer/245048,Young Gil Bae,Myung goo Yuh,Young Gil Bae,"Gimhae City, South Korea",1979-09-28,36,NA,NA,2001-12-19,flyweight,245048,5.416666666666667,165,61%,NA,NA,67 / 7422 / 13,NA,NA,"Gimhae City, South Korea",Boxer,154,orthodox,NA,NA,NA,0.61,245048
http://boxrec.com/boxer/245227,Breilor Teran,Zulianito de Oro,Breilor Jesus Teran Herrera,"Maracaibo, Venezuela",1985-05-26,33,NA,NA,2003-12-10,super bantamweight,245227,5.416666666666667,165,33%,NA,NA,"45 / 1,2472 / 40",NA,NA,"Caracas, Venezuela",Boxer,225,orthodox,NA,NA,NA,0.33,245227
http://boxrec.com/boxer/245498,Jerome Arnould,NA,NA,"Paris, Paris, France",1985-03-18,32,NA,NA,2004-03-26,bantamweight,245498,5.583333333333333,170,47%,NA,NA,NA,NA,NA,"Montpellier, Hérault, France",Boxer,149,orthodox,NA,NA,NA,0.47,245498
http://boxrec.com/boxer/245656,Tavoris Cloud,Thunder,Tavoris Karod Cloud,"Tallahassee, Florida, USA",1982-01-10,27,NA,NA,2004-04-02,light heavyweight,245656,5.833333333333333,178,70%,NA,NA,NA,74,188,"Tallahassee, Florida, USA",Boxer,132,orthodox,NA,069350,NA,0.7,245656
http://boxrec.com/boxer/245742,Mehdi Bouadla,The brave heart,NA,NA,1982-02-02,37,NA,NA,2003-10-15,super middleweight,245742,NA,NA,30%,NA,NA,NA,NA,NA,"Aulnay-sous-Bois, Seine-Saint-Denis, France",Boxer,211,orthodox,NA,NA,NA,0.3,245742
http://boxrec.com/boxer/2458,Kelvin Lampkin,Lil Duke,NA,NA,1957-01-19,40,NA,NA,1979-09-20,super featherweight,2458,NA,NA,18%,NA,NA,NA,NA,NA,"Los Angeles, California, USA",Boxer,270,NA,NA,NA,NA,0.18,2458
http://boxrec.com/boxer/2463,Gerry Cooney,Gentleman,NA,"Manhattan, New York, USA",1956-08-04,31,NA,NA,1977-02-15,heavyweight,2463,6.5,198,77%,NA,NA,NA,81,206,"Huntington, New York, USA",Boxer,113,orthodox,NA,NA,NA,0.77,2463
http://boxrec.com/boxer/247,Trevor Berbick,NA,NA,"Port Antonio, Jamaica",1954-08-01,61,2006-10-28,52,1976-09-27,heavyweight,247,6.166666666666667,188,54%,NA,NA,NA,78,198,"Montreal, Quebec, Canada",Boxer,442,orthodox,NA,NA,NA,0.54,247
http://boxrec.com/boxer/248956,Simphiwe Nongqayi,Golden Master,NA,"Border Post, Eastern Cape, South Africa",1972-02-18,21,NA,NA,2002-09-14,super flyweight,248956,5.5,168,29%,NA,NA,NA,67,170,"Border Post, Eastern Cape, South Africa",Boxer,133,orthodox,NA,NA,NA,0.29,248956
http://boxrec.com/boxer/249042,Ionut Dan Ion,Jo Jo Dan,NA,"Giurgiu, Romania",1981-08-09,40,NA,NA,2004-04-21,super welterweight,249042,5.791666666666667,177,48%,NA,NA,"34 / 1,8051 / 3",70.5,179,"Montreal, Quebec, Canada",Boxer,250,southpaw,NA,069555,enrolled,0.48,249042
http://boxrec.com/boxer/249153,Matt Godfrey,Too Smooth,NA,USA,1981-01-16,24,NA,NA,2004-05-14,cruiserweight,249153,6,183,46%,NA,NA,NA,NA,NA,"Providence, Rhode Island, USA",Boxer,140,southpaw,NA,069503,NA,0.46,249153
http://boxrec.com/boxer/249155,Santiago Ivan Acosta,El Vendaval,NA,"La Plata, Buenos Aires, Argentina",1979-07-04,28,NA,NA,2004-04-21,super flyweight,249155,NA,NA,25%,NA,NA,NA,NA,NA,"La Plata, Buenos Aires, Argentina",Boxer,180,orthodox,NA,NA,NA,0.25,249155
http://boxrec.com/boxer/24917,Eidy Moya,El Terrible,NA,"Barcelona, Venezuela",1974-09-04,19,NA,NA,1994-07-23,bantamweight,24917,5.416666666666667,165,42%,NA,NA,NA,65,165,"Maracay, Venezuela",Boxer,131,orthodox,NA,019127,NA,0.42,24917
http://boxrec.com/boxer/2493,Jorge Ramirez,Cocas,Jorge Alfonso Ramirez,"Hermosillo, Sonora, Mexico",1965-01-23,92,NA,NA,1982-12-18,lightweight,2493,NA,NA,61%,NA,NA,NA,NA,NA,"Hermosillo, Sonora, Mexico",Boxer,514,orthodox,NA,022383,NA,0.61,2493
http://boxrec.com/boxer/24968,Jesus Ruiz,Chuy,Jesús Ruiz Ramírez,"Manuel Doblado, Guanajuato, Mexico",1973-08-15,26,NA,NA,1994-04-17,light heavyweight,24968,6.083333333333333,185,69%,NA,NA,NA,74,188,"Tlaquepaque, Jalisco, Mexico",Boxer,107,orthodox,NA,014853,NA,0.69,24968
http://boxrec.com/boxer/250030,Juan Carlos Reveco,Cotón,NA,"Malargüe, Mendoza, Argentina",1983-08-25,41,NA,NA,2004-04-23,flyweight,250030,5.166666666666667,157,46%,NA,NA,6 / 7421 / 13,63.5,161,"Las Heras, Mendoza, Argentina",Boxer,281,orthodox,NA,NA,enrolled,0.46,250030
http://boxrec.com/boxer/2501,Jorge Lujan,Mocho,NA,"Colon, Panama",1955-03-18,36,NA,NA,1973-06-16,bantamweight,2501,5.416666666666667,165,44%,NA,NA,NA,NA,NA,"Colon, Panama",Boxer,334,orthodox,NA,NA,NA,0.44,2501
http://boxrec.com/boxer/25057,Simon Skosana,Tshipa (Pincher),NA,"Springs, Gauteng, South Africa",1957-12-29,37,2009-09-14,51,1979-05-04,bantamweight,25057,5,152,35%,NA,NA,NA,NA,NA,"Springs, Gauteng, South Africa",Boxer,274,NA,NA,NA,NA,0.35,25057
http://boxrec.com/boxer/25061,Ian Clyde,NA,NA,"Verdun, Quebec, Canada",1956-05-15,25,NA,NA,1981-02-17,flyweight,25061,5.291666666666667,161,36%,NA,NA,NA,NA,NA,"Ottawa, Ontario, Canada",Boxer,163,southpaw,NA,NA,NA,0.36,25061
http://boxrec.com/boxer/251,Michael Dokes,Dynamite,Michael Marshall Doakes,"Akron, Ohio, USA",1958-08-10,61,2012-08-12,54,1976-10-15,heavyweight,251,6.25,191,56%,NA,NA,NA,78,198,"Akron, Ohio, USA",Boxer,364,orthodox,NA,NA,NA,0.56,251
http://boxrec.com/boxer/25101,Jackie Beard,NA,NA,NA,1961-09-10,51,NA,NA,1981-04-25,featherweight,25101,5.5,168,43%,NA,NA,NA,NA,NA,"Detroit, Michigan, USA",Boxer,325,orthodox,NA,NA,NA,0.43,25101
http://boxrec.com/boxer/25125,Dong-Chun Lee,Great Kanayama,NA,"Daegu, South Korea",1962-03-08,57,1995-09-09,33,1980-11-18,bantamweight,25125,5.333333333333333,163,46%,NA,NA,NA,NA,NA,"Osaka, Osaka, Japan",Boxer,395,orthodox,NA,NA,NA,0.46,25125
http://boxrec.com/boxer/25128,Chang Ho Choi,NA,NA,"Seoul, South Korea",1964-02-10,20,NA,NA,1982-12-01,super flyweight,25128,NA,NA,60%,NA,NA,NA,NA,NA,"Seoul, South Korea",Boxer,103,orthodox,NA,NA,NA,0.6,25128
http://boxrec.com/boxer/25129,Tae-Il Chang,NA,NA,"Damyong, South Korea",1965-04-10,31,NA,NA,1981-10-18,super flyweight,25129,5.666666666666667,173,35%,NA,NA,NA,NA,NA,NA,Boxer,221,southpaw,NA,NA,NA,0.35,25129
http://boxrec.com/boxer/25130,Je-Suk Park,NA,NA,South Korea,1963-08-18,16,NA,NA,1985-09-08,super flyweight,25130,NA,NA,31%,NA,NA,NA,NA,NA,South Korea,Boxer,118,southpaw,NA,NA,NA,0.31,25130
http://boxrec.com/boxer/25132,Montsayarm Haw Mahachai,NA,Suay nasam,"Ratchaburi, Thailand",1954-03-04,35,NA,NA,1974-06-21,light flyweight,25132,5.25,160,43%,NA,NA,NA,NA,NA,"Bangkok, Thailand",Boxer,210,southpaw,NA,NA,NA,0.43,25132
http://boxrec.com/boxer/2514,Steffen Tangstad,NA,NA,NA,1959-06-22,28,NA,NA,1980-10-01,heavyweight,2514,6.166666666666667,188,50%,NA,NA,NA,NA,NA,"Toensberg, Norway",Boxer,156,NA,NA,NA,NA,0.5,2514
http://boxrec.com/boxer/251420,Charlie Navarro,NA,Charlie Jose Navarro,"San Felix, Venezuela",1979-10-05,34,NA,NA,2004-02-20,super welterweight,251420,5.625,172,59%,NA,NA,NA,71,180,"Monagas, Venezuela",Boxer,183,orthodox,NA,NA,NA,0.59,251420
http://boxrec.com/boxer/251494,Hiroyuki Hisataka,NA,久高寛之,"Osaka, Osaka, Japan",1985-04-02,42,NA,NA,2002-09-15,bantamweight,251494,5.375,164,26%,NA,NA,60 / 98112 / 146,64,162,"Osaka, Osaka, Japan",Boxer,290,orthodox,NA,NA,NA,0.26,251494
http://boxrec.com/boxer/251582,Jean Piero Perez,NA,NA,Venezuela,1981-03-07,31,NA,NA,2004-04-24,super flyweight,251582,NA,NA,45%,NA,NA,75 / 6901 / 8,NA,NA,"San Felix, Venezuela",Boxer,165,orthodox,NA,NA,NA,0.45,251582
http://boxrec.com/boxer/2516,James Busceme,Bubba,NA,NA,1952-02-14,36,NA,NA,1974-06-17,lightweight,2516,NA,NA,67%,NA,NA,NA,NA,NA,"Beaumont, Texas, USA",Boxer,216,southpaw,NA,NA,NA,0.67,2516
http://boxrec.com/boxer/251652,Eddy Castro,Torito II,Eddy Enrique Castro Caldera,"Masaya, Nicaragua",1983-03-27,36,NA,NA,2004-04-30,minimumweight,251652,NA,NA,31%,NA,NA,65 / 3026 / 12,NA,NA,"Masaya, Nicaragua",Boxer,148,orthodox,NA,NA,NA,0.31,251652
http://boxrec.com/boxer/25178,Joaquin Gallardo,Killer,NA,"San Leandro, California, USA",1977-05-03,31,NA,NA,1997-09-19,welterweight,25178,5.833333333333333,178,23%,NA,NA,"348 / 2,22884 / 399",71,180,"Tijuana, Baja California, Mexico",Boxer,209,orthodox,NA,049219,NA,0.23,25178
http://boxrec.com/boxer/251786,Rodolfo Ezequiel Martinez,Epi / Scania,NA,"San Francisco Solano, Buenos Aires, Argentina",1982-02-24,54,NA,NA,2004-05-04,super welterweight,251786,NA,NA,30%,NA,NA,NA,NA,NA,"San Francisco Solano, Buenos Aires, Argentina",Boxer,297,orthodox,NA,NA,NA,0.3,251786
http://boxrec.com/boxer/25209,Fernando Montiel,Cochulito,Fernando Montiel Martínez,"Los Mochis, Sinaloa, Mexico",1979-03-01,62,NA,NA,1996-12-06,featherweight,25209,5.333333333333333,163,63%,NA,NA,NA,66.5,169,"Los Mochis, Sinaloa, Mexico",Boxer,380,orthodox,NA,046389,NA,0.63,25209
http://boxrec.com/boxer/2522,Melvin Paul,Tank,NA,NA,NA,30,NA,NA,1980-09-23,lightweight,2522,5.416666666666667,165,43%,NA,NA,NA,67.5,171,"New Orleans, Louisiana, USA",Boxer,193,NA,NA,NA,NA,0.43,2522
http://boxrec.com/boxer/252301,Raul Martinez,The Cobra,NA,"San Antonio, Texas, USA",1982-01-21,34,NA,NA,2004-05-08,super flyweight,252301,5.333333333333333,163,53%,NA,NA,NA,68,173,"San Antonio, Texas, USA",Boxer,181,orthodox,NA,069448,NA,0.53,252301
http://boxrec.com/boxer/2524,Irving Mitchell,Sweet,NA,"Lafayette, Louisiana, USA",1959-12-15,48,NA,NA,1981-06-12,featherweight,2524,5.75,175,44%,NA,NA,NA,NA,NA,"San Diego, California, USA",Boxer,289,southpaw,NA,NA,NA,0.44,2524
http://boxrec.com/boxer/2525,Jesse Burnett,NA,NA,NA,1946-02-08,44,NA,NA,1972-04-13,light heavyweight,2525,5.958333333333333,182,30%,NA,NA,NA,NA,NA,"Los Angeles, California, USA",Boxer,386,orthodox,NA,NA,NA,0.3,2525
http://boxrec.com/boxer/25291,Azael Moran,NA,Azael Moran Rodriguez,NA,1960-10-26,32,NA,NA,1983-03-04,bantamweight,25291,NA,NA,28%,NA,NA,NA,NA,NA,NA,Boxer,188,NA,NA,NA,NA,0.28,25291
http://boxrec.com/boxer/25299,Nika Khumalo,NA,Nika Moya Khumalo,NA,1964-06-01,48,NA,NA,1982-09-02,lightweight,25299,5.541666666666667,169,40%,NA,NA,NA,NA,NA,"Langa, Cape Town, Western Cape, South Africa",Boxer,323,orthodox,NA,NA,NA,0.4,25299
http://boxrec.com/boxer/253,Alvaro Rojas,NA,Alvaro Rojas Delgado,"San Jose, Costa Rica",1945-04-07,24,NA,NA,1970-05-14,lightweight,253,NA,NA,42%,NA,NA,NA,NA,NA,"San Jose, Costa Rica",Boxer,166,orthodox,NA,NA,NA,0.42,253
http://boxrec.com/boxer/25323,Robbie Williams,NA,NA,NA,1953-10-27,23,1994-10-01,40,1977-08-19,heavyweight,25323,6.125,187,48%,NA,NA,NA,NA,NA,"Durban, KwaZulu-Natal, South Africa",Boxer,104,NA,NA,NA,NA,0.48,25323
http://boxrec.com/boxer/25342,Ricardo Cepeda,NA,NA,"Bronx, New York, USA",1966-03-25,28,NA,NA,1987-04-23,featherweight,25342,NA,NA,61%,NA,NA,NA,NA,NA,"Bronx, New York, USA",Boxer,143,orthodox,NA,NA,NA,0.61,25342
http://boxrec.com/boxer/2540,Randall Cobb,Tex,NA,"Bridge City, Texas, USA",1953-12-10,51,NA,NA,1977-01-21,heavyweight,2540,6.25,191,69%,NA,NA,NA,NA,NA,"Orange, Texas, USA",Boxer,221,orthodox,NA,NA,NA,0.69,2540
http://boxrec.com/boxer/25412,Andriy Kotelnik,Kotelya,NA,"Lviv, Ukraine",1977-12-29,37,NA,NA,2000-12-16,super lightweight,25412,5.625,171,35%,NA,NA,NA,NA,NA,"Lviv, Ukraine",Boxer,276,orthodox,NA,060170,NA,0.35,25412
http://boxrec.com/boxer/2542,Wilfredo Gomez,Bazooka,NA,"Santurce, Puerto Rico",1956-10-29,48,NA,NA,1974-11-16,super bantamweight,2542,5.458333333333333,166,88%,NA,NA,NA,66.5,169,"Las Monjas, Puerto Rico",Boxer,264,orthodox,NA,NA,NA,0.88,2542
http://boxrec.com/boxer/254476,Shawn Hawk,The Sioux Warrior,NA,"Sioux Falls, South Dakota, USA",1984-05-17,27,NA,NA,2004-05-15,light heavyweight,254476,6,183,63%,NA,NA,NA,76,193,"Atlantic City, New Jersey, USA",Boxer,119,orthodox,NA,069639,NA,0.63,254476
http://boxrec.com/boxer/25478,Torsak Pongsupa,Singha,NA,"Bangkok, Thailand",1968-11-23,30,NA,NA,1988-12-10,super flyweight,25478,NA,NA,57%,NA,NA,NA,NA,NA,"Bangkok, Thailand",Boxer,193,NA,NA,NA,NA,0.57,25478
http://boxrec.com/boxer/254834,Devon Alexander,Alexander The Great,NA,"Saint Louis, Missouri, USA",1987-02-10,30,NA,NA,2004-05-20,welterweight,254834,5.708333333333333,174,47%,NA,NA,NA,69,175,"Saint Louis, Missouri, USA",Boxer,211,southpaw,NA,069549,NA,0.47,254834
http://boxrec.com/boxer/2552,Samuel Serrano,El Torbellino,NA,"Toa Alta, Puerto Rico",1952-11-17,56,NA,NA,1969-11-01,super featherweight,2552,5.708333333333333,174,30%,NA,NA,NA,71,180,"San Juan, Puerto Rico",Boxer,506,orthodox,NA,NA,NA,0.3,2552
http://boxrec.com/boxer/25593,Jean-Marc Renard,NA,NA,NA,1956-04-19,45,2008-08-27,52,1980-11-28,super featherweight,25593,5.333333333333333,163,53%,NA,NA,NA,NA,NA,"Huy, Liege, Belgium",Boxer,295,orthodox,NA,NA,NA,0.53,25593
http://boxrec.com/boxer/25610,Mahyar Monshipour,Little Tyson,Mahyar Monshipour Kermani,"Tehran, Iran",1975-03-21,37,NA,NA,1996-10-26,super bantamweight,25610,5.375,164,57%,NA,NA,NA,NA,NA,"Poitiers, Vienne, France",Boxer,223,orthodox,NA,NA,NA,0.57,25610
http://boxrec.com/boxer/256234,Julio Cesar Dominguez,La Furia,NA,"Cordoba, Cordoba, Argentina",1977-01-11,26,NA,NA,2004-06-05,light heavyweight,256234,6,183,54%,NA,NA,NA,NA,NA,"Buenos Aires, Distrito Federal, Argentina",Boxer,121,orthodox,NA,070412,NA,0.54,256234
http://boxrec.com/boxer/25647,Alexander Munoz,El Explosivo,Alexander Muñoz,"Miranda, Venezuela",1979-02-08,45,NA,NA,1998-10-03,super bantamweight,25647,5.458333333333333,166,67%,NA,NA,"119 / 1,2475 / 40",68.5,174,"San Felix, Venezuela",Boxer,278,orthodox,NA,024948,NA,0.67,25647
http://boxrec.com/boxer/2565,Jun-Suk Hwang,NA,NA,"Cheongyang, South Korea",1961-04-10,47,NA,NA,1979-11-18,welterweight,2565,5.583333333333333,170,62%,NA,NA,NA,NA,NA,"Seoul, South Korea",Boxer,308,orthodox,NA,NA,NA,0.62,2565
http://boxrec.com/boxer/256942,Lucas Martin Matthysse,La Máquina,Lucas Martín Matthysse,"Trelew, Chubut, Argentina",1982-09-27,43,NA,NA,2004-06-04,welterweight,256942,5.541666666666667,169,81%,NA,NA,"17 / 2,2281 / 119",69,175,"Trelew, Chubut, Argentina",Boxer,181,orthodox,NA,074547,enrolled,0.81,256942
http://boxrec.com/boxer/2570,Juan Laporte,NA,Juan La Porte,"Guayama, Puerto Rico",1959-11-24,57,NA,NA,1977-10-29,featherweight,2570,5.416666666666667,165,39%,NA,NA,NA,68,173,"Brooklyn, New York, USA",Boxer,457,orthodox,NA,003747,NA,0.39,2570
http://boxrec.com/boxer/257314,Victor Ortiz,Vicious,NA,"Garden City, Kansas, USA",1987-01-31,39,NA,NA,2004-06-04,welterweight,257314,5.75,175,62%,NA,NA,NA,70,178,"Ventura, California, USA",Boxer,175,southpaw,NA,069609,NA,0.62,257314
http://boxrec.com/boxer/257790,Marcos Maidana,El Chino,Marcos Rene Maidana,"Margarita, Santa Fe, Argentina",1983-07-17,40,NA,NA,2004-06-12,welterweight,257790,5.583333333333333,170,78%,NA,NA,NA,69,175,"Jose Leon Suarez, Buenos Aires, Argentina",Boxer,193,orthodox,NA,070604,NA,0.78,257790
http://boxrec.com/boxer/257892,Zaurbek Baysangurov,NA,Заурбек Мусаевич Байсангуров,"Samashki, Russia",1985-03-02,30,NA,NA,2004-06-26,super welterweight,257892,5.875,179,70%,NA,NA,NA,70.5,179,"Kiev, Ukraine",Boxer,189,orthodox,NA,NA,NA,0.7,257892
http://boxrec.com/boxer/25825,Ernesto Magdaleno,NA,NA,NA,1962-12-29,23,1995-12-31,33,1989-11-30,light heavyweight,25825,NA,NA,35%,NA,NA,NA,NA,NA,"Huntington Beach, California, USA",Boxer,156,orthodox,NA,NA,NA,0.35,25825
http://boxrec.com/boxer/258302,Rayonta Whitfield,Stingray,NA,NA,1981-07-16,29,NA,NA,2004-06-19,featherweight,258302,5.583333333333333,170,52%,NA,NA,"178 / 1,54026 / 158",NA,NA,"Augusta, Georgia, USA",Boxer,155,orthodox,NA,069189,NA,0.52,258302
http://boxrec.com/boxer/258317,Shin Ono,NA,小野心,"Yokohama, Kanagawa, Japan",1982-12-27,31,NA,NA,2001-02-02,light flyweight,258317,5.333333333333333,162,13%,NA,NA,35 / 4649 / 76,67,170,"Tokyo, Japan",Boxer,192,southpaw,NA,NA,NA,0.13,258317
http://boxrec.com/boxer/258662,Kiko Martinez,La Sensación,Francisco Martínez Sánchez,"Elche, Comunidad Valenciana, Spain",1986-03-07,45,NA,NA,2004-06-11,featherweight,258662,5.416666666666667,165,58%,NA,Sergio Martinez,"19 / 1,5401 / 19",66,168,"Alicante, Comunidad Valenciana, Spain",Boxer,260,orthodox,NA,069964,enrolled,0.58,258662
http://boxrec.com/boxer/2597,Gaetan Hart,NA,NA,"Buckingham, Quebec, Canada",1953-11-09,92,NA,NA,1972-12-06,lightweight,2597,NA,NA,27%,NA,NA,NA,NA,NA,"Quebec City, Quebec, Canada",Boxer,682,orthodox,NA,NA,NA,0.27,2597
http://boxrec.com/boxer/25988,Carlos Hernandez,El Famoso,Carlos Alberto Hernandez,"Los Angeles, California, USA",1971-01-23,52,NA,NA,1992-01-23,super featherweight,25988,5.5,168,46%,NA,NA,NA,66,168,"West Covina, California, USA",Boxer,347,orthodox,NA,035566,NA,0.46,25988
http://boxrec.com/boxer/260221,Antonio DeMarco,Tony de Marco,Antonio de Marco Soto,"Los Mochis, Sinaloa, Mexico",1986-01-07,39,NA,NA,2004-06-21,welterweight,260221,5.833333333333333,178,59%,NA,NA,"31 / 2,2285 / 298",71,180,"Tijuana, Baja California, Mexico",Boxer,220,southpaw,NA,069985,NA,0.59,260221
http://boxrec.com/boxer/2612,S.T Gordon,NA,NA,"Pasco, Washington, USA",1959-04-18,27,NA,NA,1977-02-23,heavyweight,2612,6,183,63%,NA,NA,NA,78,198,"Las Vegas, Nevada, USA",Boxer,135,orthodox,NA,NA,NA,0.63,2612
http://boxrec.com/boxer/261205,Alex Leapai,The Lionheart,Elise Leapai,"Laulii, Samoa",1979-10-16,40,NA,NA,2004-07-30,heavyweight,261205,6,183,60%,NA,NA,NA,75,190,"Logan City, Queensland, Australia",Boxer,213,orthodox,NA,NA,NA,0.6,261205
http://boxrec.com/boxer/2617,Davey Moore,Bronx,NA,"Bronx, New York, USA",1959-06-09,23,1988-06-02,28,1980-11-01,super welterweight,2617,5.833333333333333,178,61%,NA,NA,NA,71,180,"Bronx, New York, USA",Boxer,134,orthodox,NA,NA,NA,0.61,2617
http://boxrec.com/boxer/261861,Sebastian Zbik,NA,NA,"Neubrandenburg, Mecklenburg-Vorpommern, Germany",1982-03-17,32,NA,NA,2004-07-17,middleweight,261861,5.958333333333333,182,31%,NA,NA,NA,NA,NA,"Schwerin, Mecklenburg-Vorpommern, Germany",Boxer,230,orthodox,NA,070868,NA,0.31,261861
http://boxrec.com/boxer/262,Leon Spinks,Neon Leon,NA,"Saint Louis, Missouri, USA",1953-07-11,46,NA,NA,1977-01-15,heavyweight,262,6.083333333333333,185,30%,NA,NA,NA,76,193,"Saint Louis, Missouri, USA",Boxer,323,orthodox,NA,NA,NA,0.3,262
http://boxrec.com/boxer/2626,Gary Guiden,Ice Man,NA,USA,1955-08-24,46,NA,NA,1975-04-17,super welterweight,2626,5.75,175,76%,NA,NA,NA,NA,NA,"Muncie, Indiana, USA",Boxer,184,orthodox,NA,NA,NA,0.76,2626
http://boxrec.com/boxer/2629,Murray Sutherland,David,NA,United Kingdom,1954-04-10,62,NA,NA,1977-08-18,light heavyweight,2629,6,183,63%,NA,NA,NA,74,188,"Edinburgh, Scotland, United Kingdom",Boxer,344,orthodox,NA,NA,NA,0.63,2629
http://boxrec.com/boxer/263037,Brandon Rios,Bam Bam,Brandon Lee Ríos,"Lubbock, Texas, USA",1986-04-29,37,NA,NA,2004-07-23,welterweight,263037,5.666666666666667,173,65%,NA,NA,NA,68,173,"Oxnard, California, USA",Boxer,205,orthodox,NA,070138,NA,0.65,263037
http://boxrec.com/boxer/2634,Rafael Limon,Bazooka,NA,"Mexico City, Distrito Federal, Mexico",1954-01-13,79,NA,NA,1972-12-05,super featherweight,2634,5.625,171,48%,NA,NA,NA,66,168,"Mexico City, Distrito Federal, Mexico",Boxer,524,southpaw,NA,NA,NA,0.48,2634
http://boxrec.com/boxer/263489,Nethra Sasiprapa,NA,Taned Jitkawee,"Ranong, Thailand",1982-09-26,35,NA,NA,2004-07-16,light flyweight,263489,NA,NA,43%,NA,NA,NA,NA,NA,"Bangkok, Thailand",Boxer,187,orthodox,NA,NA,NA,0.43,263489
http://boxrec.com/boxer/263623,Johnathon Banks,NA,NA,"Southfield, Michigan, USA",1982-06-22,33,NA,NA,2004-07-30,heavyweight,263623,6.25,191,58%,NA,NA,NA,76,193,"Detroit, Michigan, USA",Boxer,174,orthodox,NA,070327,NA,0.58,263623
http://boxrec.com/boxer/2638,Benedicto Villablanca,NA,Benedicto Antonio Villablanca,"Villarrica, Chile",1957-07-13,45,NA,NA,1976-01-23,super featherweight,2638,5.333333333333333,163,36%,NA,NA,NA,NA,NA,"Melipilla, Chile",Boxer,288,NA,NA,NA,NA,0.36,2638
http://boxrec.com/boxer/2640,Juan Nazario,NA,NA,NA,1963-09-27,29,NA,NA,1982-04-17,lightweight,2640,NA,NA,59%,NA,NA,NA,NA,NA,"Guaynabo, Puerto Rico",Boxer,155,NA,NA,NA,NA,0.59,2640
http://boxrec.com/boxer/264450,Karoly Balzsay,Karesz / Hitter,NA,"Kecskemet, Hungary",1979-07-23,27,NA,NA,2004-09-11,super middleweight,264450,6,183,67%,NA,NA,NA,NA,NA,"Budapest, Hungary",Boxer,166,southpaw,NA,NA,NA,0.67,264450
http://boxrec.com/boxer/2645,Roger Stafford,NA,NA,"Waynesburg, Pennsylvania, USA",1954-01-15,34,2016-08-24,62,1977-05-07,welterweight,2645,NA,NA,29%,NA,NA,NA,NA,NA,"Philadelphia, Pennsylvania, USA",Boxer,230,NA,NA,NA,NA,0.29,2645
http://boxrec.com/boxer/2651,Scott Frank,NA,NA,NA,1958-03-30,24,NA,NA,1978-05-02,heavyweight,2651,6.166666666666667,188,67%,NA,NA,NA,NA,NA,"Oakland, New Jersey, USA",Boxer,122,orthodox,NA,NA,NA,0.67,2651
http://boxrec.com/boxer/265244,Daniel Diaz,El General,Jose Daniel Lopez Diaz,"Jinotega, Nicaragua",1984-01-20,32,NA,NA,2004-07-29,super featherweight,265244,5.708333333333333,174,47%,NA,NA,"115 / 1,4452 / 28",70.5,179,"Managua, Nicaragua",Boxer,164,orthodox,NA,040898,NA,0.47,265244
http://boxrec.com/boxer/265500,Billy Dib,The Kid,Bilal Dib,"Sydney, New South Wales, Australia",1985-08-17,47,NA,NA,2004-08-15,super featherweight,265500,5.625,171,51%,NA,NA,"33 / 1,4451 / 12",70.5,179,"Sydney, New South Wales, Australia",Boxer,293,orthodox,NA,070459,enrolled,0.51,265500
http://boxrec.com/boxer/265626,Joseph Laryea,Mandingo,Joseph Ayaa Laryea,Ghana,1985-03-27,33,NA,NA,2002-02-15,super featherweight,265626,5.916666666666667,180,55%,NA,NA,"185 / 1,4452 / 19",68,173,"Accra, Ghana",Boxer,174,NA,NA,065464,NA,0.55,265626
http://boxrec.com/boxer/265705,Diego Oscar Silva,El Botija,NA,"Obera, Misiones, Argentina",1983-10-21,37,NA,NA,2004-08-05,super bantamweight,265705,NA,NA,41%,NA,NA,NA,NA,NA,"Avellaneda, Buenos Aires, Argentina",Boxer,206,orthodox,NA,NA,NA,0.41,265705
http://boxrec.com/boxer/266164,Marvin Quintero,Cachorro,Marvin Javier Quintero,"Culiacan, Sinaloa, Mexico",1986-12-30,37,NA,NA,2004-08-02,welterweight,266164,5.583333333333333,170,68%,NA,NA,"181 / 2,22821 / 298",65,165,"Tijuana, Baja California, Mexico",Boxer,142,southpaw,NA,070457,NA,0.68,266164
