division,boxer2id,date,othertext,fightid,boxer1id,decision,place,boxer1,boxer2,WinLoss
light heavyweight,http://boxrec.com/boxer/278,1975-04-07,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Light%20Heavyweight"" border=""0"" class=""dLink"">WBA World light heavyweight title</a><br></td>",http://boxrec.com/show/20934,http://boxrec.com/boxer/18206,UD,"Ellis Park Rugby Stadium, Johannesburg, Gauteng",Victor Galindez,Pierre Fourie,W
flyweight,http://boxrec.com/boxer/85929,1975-04-01,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Flyweight"" border=""0"" class=""dLink"">WBA World flyweight title</a><br></td>",http://boxrec.com/show/326021,http://boxrec.com/boxer/20555,SD,"Prefectural Gymnasium, Toyama, Toyama",Erbito Salavarria,Susumu Hanagata,W
welterweight,http://boxrec.com/boxer/371,1975-03-29,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBC?division=Welterweight"" border=""0"" class=""dLink"">WBC World welterweight title</a><br><a href=""http://boxrec.com/title/WBA?division=Welterweight"" border=""0"" class=""dLink"">WBA World welterweight title</a><br><span style=""font-size:10px;"">Napoles gives up his WBA version of the title in May 1975</span></td>",http://boxrec.com/show/23129,http://boxrec.com/boxer/9025,TD,"Centro Internacional Acapulco, Acapulco, Guerrero",Jose Napoles,Armando Muniz,W
heavyweight,http://boxrec.com/boxer/97,1975-03-24,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBC?division=Heavyweight"" border=""0"" class=""dLink"">WBC World heavyweight title</a><br><a href=""http://boxrec.com/title/WBA?division=Heavyweight"" border=""0"" class=""dLink"">WBA World heavyweight title</a><br><span style=""font-size:10px;"">Ali down in the 9th.</span></td>",http://boxrec.com/show/221,http://boxrec.com/boxer/180,TKO,"Richfield Coliseum, Richfield, Ohio",Muhammad Ali,Chuck Wepner,W
featherweight,http://boxrec.com/boxer/9507,1975-03-15,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Featherweight"" border=""0"" class=""dLink"">WBA World featherweight title</a><br></td>",http://boxrec.com/show/10386,http://boxrec.com/boxer/2179,TKO,"El Poliedro, Caracas",Alexis Arguello,Leonel Hernandez,W
bantamweight,http://boxrec.com/boxer/23649,1975-03-14,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Bantamweight"" border=""0"" class=""dLink"">WBA World bantamweight title</a><br></td>",http://boxrec.com/show/15936,http://boxrec.com/boxer/4986,KO,"Forum, Inglewood, California",Alfonso Zamora,Soo-Hwan Hong,W
super featherweight,http://boxrec.com/boxer/45690,1975-03-13,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Super%20Featherweight"" border=""0"" class=""dLink"">WBA World super featherweight title</a><br></td>",http://boxrec.com/show/463895,http://boxrec.com/boxer/23639,SD,"Araneta Coliseum, Barangay Cubao, Quezon City, Metro Manila",Ben Villaflor,Hyun Chi Kim,W
lightweight,http://boxrec.com/boxer/193,1975-03-02,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Lightweight"" border=""0"" class=""dLink"">WBA World lightweight title</a><br><span style=""font-size:10px;"">Lampkin is briefly hospitalized after the fight.</span></td>",http://boxrec.com/show/219,http://boxrec.com/boxer/80,KO,"Gimnasio Nuevo Panama, Panama City",Roberto Duran,Ray Lampkin,W
super welterweight,http://boxrec.com/boxer/16450,1975-01-21,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBC?division=Light%20Middleweight"" border=""0"" class=""dLink"">WBC World super welterweight title</a><br><a href=""http://boxrec.com/title/WBA?division=Light%20Middleweight"" border=""0"" class=""dLink"">WBA World super welterweight title</a><br></td>",http://boxrec.com/show/18585,http://boxrec.com/boxer/2310,UD,"Nihon University Auditorium, Tokyo",Oscar Albarado,Koichi Wajima,L 
bantamweight,http://boxrec.com/boxer/12636,1974-12-28,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Bantamweight"" border=""0"" class=""dLink"">WBA World bantamweight title</a><br></td>",http://boxrec.com/show/66554,http://boxrec.com/boxer/23649,SD,"Changchung Gymnasium, Seoul",Soo-Hwan Hong,Fernando Cabanela,W
lightweight,http://boxrec.com/boxer/186,1974-12-21,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Lightweight"" border=""0"" class=""dLink"">WBA World lightweight title</a><br><span style=""font-size:10px;"">Takayama was knocked down three times in the 1st round.</span></td>",http://boxrec.com/show/215,http://boxrec.com/boxer/80,KO,"Plaza de Toros El Zapote, San Jose",Roberto Duran,Masataka Takayama,W
welterweight,http://boxrec.com/boxer/91688,1974-12-14,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBC?division=Welterweight"" border=""0"" class=""dLink"">WBC World welterweight title</a><br><a href=""http://boxrec.com/title/WBA?division=Welterweight"" border=""0"" class=""dLink"">WBA World welterweight title</a><br></td>",http://boxrec.com/show/14338,http://boxrec.com/boxer/9025,KO,"Palacio de los Deportes, Mexico City, Distrito Federal",Jose Napoles,Horacio Agustin Saldano,W
light heavyweight,http://boxrec.com/boxer/18228,1974-12-07,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Light%20Heavyweight"" border=""0"" class=""dLink"">vacant WBA World light heavyweight title</a><br></td>",http://boxrec.com/show/20936,http://boxrec.com/boxer/18206,RTD,"Estadio Luna Park, Buenos Aires, Distrito Federal",Victor Galindez,Len Hutchins,W
featherweight,http://boxrec.com/boxer/9040,1974-11-23,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Featherweight"" border=""0"" class=""dLink"">WBA World featherweight title</a><br><span style=""font-size:10px;"">Olivares down twice in 13th</span></td>",http://boxrec.com/show/27879,http://boxrec.com/boxer/2179,KO,"Forum, Inglewood, California",Alexis Arguello,Ruben Olivares,W
heavyweight,http://boxrec.com/boxer/180,1974-10-30,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBC?division=Heavyweight"" border=""0"" class=""dLink"">WBC World heavyweight title</a><br><a href=""http://boxrec.com/title/WBA?division=Heavyweight"" border=""0"" class=""dLink"">WBA World heavyweight title</a><br><span style=""font-size:10px;"">Scorecards in rounds: Zach Clayton 4-2-1 Ali, Nourridine Adalla 3-0-4 Ali, and James Taylor 4-1-2 Ali.  1974 Ring Magazine Fight of the Year</span></td>",http://boxrec.com/show/211,http://boxrec.com/boxer/90,KO,"Stade du 20 Mai, Kinshasa",George Foreman,Muhammad Ali,L 
super lightweight,http://boxrec.com/boxer/10291,1974-10-26,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Light%20Welterweight"" border=""0"" class=""dLink"">WBA World super lightweight title</a><br><span style=""font-size:10px;"">Kadota down 8 times.</span></td>",http://boxrec.com/show/11196,http://boxrec.com/boxer/9005,KO,"Nihon University Auditorium, Tokyo",Antonio Cervantes,Shinichi Kadota,W
flyweight,http://boxrec.com/boxer/85929,1974-10-18,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Flyweight"" border=""0"" class=""dLink"">WBA World flyweight title</a><br><span style=""font-size:10px;"">Chartchai did not make weight and was stripped of title.</span></td>",http://boxrec.com/show/73854,http://boxrec.com/boxer/16406,KO,"Bunka Gym, Yokohama, Kanagawa",Chartchai Chionoi,Susumu Hanagata,L 
super welterweight,http://boxrec.com/boxer/16451,1974-10-08,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBC?division=Light%20Middleweight"" border=""0"" class=""dLink"">WBC World super welterweight title</a><br><a href=""http://boxrec.com/title/WBA?division=Light%20Middleweight"" border=""0"" class=""dLink"">WBA World super welterweight title</a><br></td>",http://boxrec.com/show/18584,http://boxrec.com/boxer/2310,TKO,"Nihon University Auditorium, Tokyo",Oscar Albarado,Ryu Sorimachi,W
middleweight,http://boxrec.com/boxer/11414,1974-10-05,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Middleweight"" border=""0"" class=""dLink"">WBA World middleweight title</a><br></td>",http://boxrec.com/show/14052,http://boxrec.com/boxer/9036,KO,"Estadio Luna Park, Buenos Aires, Distrito Federal",Carlos Monzon,Tony Mundine,W
super featherweight,http://boxrec.com/boxer/45689,1974-08-24,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Super%20Featherweight"" border=""0"" class=""dLink"">WBA World super featherweight title</a><br><span style=""font-size:10px;"">Uehara down once in Round 1 and twice in Round 2.</span></td>",http://boxrec.com/show/37625,http://boxrec.com/boxer/23639,KO,"Blaisdell Center, Honolulu, Hawaii",Ben Villaflor,Yasutsune Uehara,W
welterweight,http://boxrec.com/boxer/12562,1974-08-03,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBC?division=Welterweight"" border=""0"" class=""dLink"">WBC World welterweight title</a><br><a href=""http://boxrec.com/title/WBA?division=Welterweight"" border=""0"" class=""dLink"">WBA World welterweight title</a><br></td>",http://boxrec.com/show/14337,http://boxrec.com/boxer/9025,TKO,"Palacio de los Deportes, Mexico City, Distrito Federal",Jose Napoles,Hedgemon Lewis,W
super lightweight,http://boxrec.com/boxer/10290,1974-07-28,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Light%20Welterweight"" border=""0"" class=""dLink"">WBA World super lightweight title</a><br></td>",http://boxrec.com/show/11195,http://boxrec.com/boxer/9005,KO,"Plaza de Toros de Cartagena de Indias, Cartagena",Antonio Cervantes,Victor Ortiz,W
featherweight,http://boxrec.com/boxer/12633,1974-07-09,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Featherweight"" border=""0"" class=""dLink"">vacant WBA World featherweight title</a><br><span style=""font-size:10px;"">Title vacated by Ernesto Marcel's retirement</span></td>",http://boxrec.com/show/14419,http://boxrec.com/boxer/9040,KO,"Forum, Inglewood, California",Ruben Olivares,Zensuke Utagawa,W
bantamweight,http://boxrec.com/boxer/29984,1974-07-03,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Bantamweight"" border=""0"" class=""dLink"">WBA World bantamweight title</a><br><span style=""font-size:10px;"">Taylor down in 1st, 5th, and 14th</span></td>",http://boxrec.com/show/66553,http://boxrec.com/boxer/23649,UD,"West Ridge Tennis Stadium, Durban, KwaZulu-Natal",Soo-Hwan Hong,Arnold Taylor,W
light heavyweight,http://boxrec.com/boxer/8045,1974-06-17,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBC?division=Light%20Heavyweight"" border=""0"" class=""dLink"">WBC World light heavyweight title</a><br><a href=""http://boxrec.com/title/WBA?division=Light%20Heavyweight"" border=""0"" class=""dLink"">WBA World light heavyweight title</a><br><span style=""font-size:10px;"">Foster announced his retirement in September 1974</span></td>",http://boxrec.com/show/298890,http://boxrec.com/boxer/9000,SD,"University Arena, Albuquerque, New Mexico",Bob Foster,Jorge Victor Ahumada,D
super welterweight,http://boxrec.com/boxer/16450,1974-06-04,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBC?division=Light%20Middleweight"" border=""0"" class=""dLink"">WBC World super welterweight title</a><br><a href=""http://boxrec.com/title/WBA?division=Light%20Middleweight"" border=""0"" class=""dLink"">WBA World super welterweight title</a><br></td>",http://boxrec.com/show/18583,http://boxrec.com/boxer/2310,KO,"Nihon University Auditorium, Tokyo",Oscar Albarado,Koichi Wajima,W
flyweight,http://boxrec.com/boxer/20554,1974-04-27,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Flyweight"" border=""0"" class=""dLink"">WBA World flyweight title</a><br><span style=""font-size:10px;"">Source on location and weights: Swiss National Library</span></td>",http://boxrec.com/show/73851,http://boxrec.com/boxer/16406,SD,"Hallenstadion, Zurich",Chartchai Chionoi,Fritz Chervet,W
heavyweight,http://boxrec.com/boxer/168,1974-03-26,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBC?division=Heavyweight"" border=""0"" class=""dLink"">WBC World heavyweight title</a><br><a href=""http://boxrec.com/title/WBA?division=Heavyweight"" border=""0"" class=""dLink"">WBA World heavyweight title</a><br><span style=""font-size:10px;"">Norton down three times</span></td>",http://boxrec.com/show/206,http://boxrec.com/boxer/90,TKO,"El Poliedro, Caracas",George Foreman,Ken Norton,W
lightweight,http://boxrec.com/boxer/8683,1974-03-16,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Lightweight"" border=""0"" class=""dLink"">WBA World lightweight title</a><br><span style=""font-size:10px;"">Duran knocked down in first</span></td>",http://boxrec.com/show/9738,http://boxrec.com/boxer/80,KO,"Gimnasio Nuevo Panama, Panama City",Roberto Duran,Esteban De Jesus,W
super featherweight,http://boxrec.com/boxer/45688,1974-03-14,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Super%20Featherweight"" border=""0"" class=""dLink"">WBA World super featherweight title</a><br></td>",http://boxrec.com/show/65852,http://boxrec.com/boxer/23639,SD,"City Gymnasium, Toyama, Toyama",Ben Villaflor,Apollo Yoshio,D
super lightweight,http://boxrec.com/boxer/10288,1974-03-02,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Light%20Welterweight"" border=""0"" class=""dLink"">WBA World super lightweight title</a><br></td>",http://boxrec.com/show/137991,http://boxrec.com/boxer/9005,KO,"Plaza de Toros de Cartagena de Indias, Cartagena",Antonio Cervantes,Chang-Kil Lee,W
featherweight,http://boxrec.com/boxer/116,1974-02-16,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Featherweight"" border=""0"" class=""dLink"">WBA World featherweight title</a><br><span style=""font-size:10px;"">Marcel retires after this bout.</span></td>",http://boxrec.com/show/205,http://boxrec.com/boxer/2179,UD,"Gimnasio Nuevo Panama, Panama City",Alexis Arguello,Ernesto Marcel,L 
middleweight,http://boxrec.com/boxer/9025,1974-02-09,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBC?division=Middleweight"" border=""0"" class=""dLink"">WBC World middleweight title</a><br><a href=""http://boxrec.com/title/WBA?division=Middleweight"" border=""0"" class=""dLink"">WBA World middleweight title</a><br><span style=""font-size:10px;"">Napoles not out for 7th. Monzon stripped of WBC Title after the fight for failing to fight Rodrigo Valdez.</span></td>",http://boxrec.com/show/14336,http://boxrec.com/boxer/9036,RTD,"Puteaux, Hauts-de-Seine",Carlos Monzon,Jose Napoles,W
super welterweight,http://boxrec.com/boxer/33386,1974-02-05,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBC?division=Light%20Middleweight"" border=""0"" class=""dLink"">WBC World super welterweight title</a><br><a href=""http://boxrec.com/title/WBA?division=Light%20Middleweight"" border=""0"" class=""dLink"">WBA World super welterweight title</a><br></td>",http://boxrec.com/show/69501,http://boxrec.com/boxer/16450,MD,"Metropolitan Gym, Tokyo",Koichi Wajima,Miguel de Oliveira,W
super lightweight,http://boxrec.com/boxer/20684,1973-12-05,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Light%20Welterweight"" border=""0"" class=""dLink"">WBA World super lightweight title</a><br></td>",http://boxrec.com/show/11192,http://boxrec.com/boxer/9005,UD,"Gimnasio Nuevo Panama, Panama City",Antonio Cervantes,Lion Furuyama,W
light heavyweight,http://boxrec.com/boxer/278,1973-12-01,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBC?division=Light%20Heavyweight"" border=""0"" class=""dLink"">WBC World light heavyweight title</a><br><a href=""http://boxrec.com/title/WBA?division=Light%20Heavyweight"" border=""0"" class=""dLink"">WBA World light heavyweight title</a><br></td>",http://boxrec.com/show/11932,http://boxrec.com/boxer/9000,UD,"Rand Stadium, Johannesburg, Gauteng",Bob Foster,Pierre Fourie,W
bantamweight,http://boxrec.com/boxer/29984,1973-11-03,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Bantamweight"" border=""0"" class=""dLink"">WBA World bantamweight title</a><br><span style=""font-size:10px;"">Taylor down three times in the 8th, once in the 10th.</span></td>",http://boxrec.com/show/66552,http://boxrec.com/boxer/20944,KO,"Rand Stadium, Johannesburg, Gauteng",Romeo Anaya,Arnold Taylor,L 
flyweight,http://boxrec.com/boxer/85929,1973-10-27,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Flyweight"" border=""0"" class=""dLink"">WBA World flyweight title</a><br></td>",http://boxrec.com/show/73850,http://boxrec.com/boxer/16406,UD,"Hua Mark Stadium, Bangkok",Chartchai Chionoi,Susumu Hanagata,W
super featherweight,http://boxrec.com/boxer/23639,1973-10-17,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Super%20Featherweight"" border=""0"" class=""dLink"">WBA World super featherweight title</a><br><span style=""font-size:10px;"">Shibata down once in Round 1.</span></td>",http://boxrec.com/show/138996,http://boxrec.com/boxer/17589,KO,"Honolulu International Center, Honolulu, Hawaii",Kuniaki Shibata,Ben Villaflor,L 
middleweight,http://boxrec.com/boxer/12374,1973-09-29,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBC?division=Middleweight"" border=""0"" class=""dLink"">WBC World middleweight title</a><br><a href=""http://boxrec.com/title/WBA?division=Middleweight"" border=""0"" class=""dLink"">WBA World middleweight title</a><br><span style=""font-size:10px;"">Boutier down three times.</span></td>",http://boxrec.com/show/14051,http://boxrec.com/boxer/9036,UD,"Stade Roland Garros, Paris, Paris",Carlos Monzon,Jean Claude Bouttier,W
welterweight,http://boxrec.com/boxer/375,1973-09-22,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBC?division=Welterweight"" border=""0"" class=""dLink"">WBC World welterweight title</a><br><a href=""http://boxrec.com/title/WBA?division=Welterweight"" border=""0"" class=""dLink"">WBA World welterweight title</a><br><span style=""font-size:10px;"">Gray down in the 5th.</span></td>",http://boxrec.com/show/124614,http://boxrec.com/boxer/9025,UD,"Maple Leaf Gardens, Toronto, Ontario",Jose Napoles,Clyde Gray,W
super lightweight,http://boxrec.com/boxer/10286,1973-09-08,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Light%20Welterweight"" border=""0"" class=""dLink"">WBA World super lightweight title</a><br></td>",http://boxrec.com/show/201255,http://boxrec.com/boxer/9005,TKO,"Coliseo El Campin, Bogota",Antonio Cervantes,Carlos Maria Gimenez,W
lightweight,http://boxrec.com/boxer/159,1973-09-08,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Lightweight"" border=""0"" class=""dLink"">WBA World lightweight title</a><br></td>",http://boxrec.com/show/199,http://boxrec.com/boxer/80,TKO,"Gimnasio Nuevo Panama, Panama City",Roberto Duran,Guts Ishimatsu,W
featherweight,http://boxrec.com/boxer/12739,1973-09-08,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Featherweight"" border=""0"" class=""dLink"">WBA World featherweight title</a><br></td>",http://boxrec.com/show/199,http://boxrec.com/boxer/116,KO,"Gimnasio Nuevo Panama, Panama City",Ernesto Marcel,Spider Nemoto,W
heavyweight,http://boxrec.com/boxer/158,1973-09-01,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBC?division=Heavyweight"" border=""0"" class=""dLink"">WBC World heavyweight title</a><br><a href=""http://boxrec.com/title/WBA?division=Heavyweight"" border=""0"" class=""dLink"">WBA World heavyweight title</a><br></td>",http://boxrec.com/show/198,http://boxrec.com/boxer/90,KO,"Nippon Budokan, Tokyo",George Foreman,Jose Roman,W
light heavyweight,http://boxrec.com/boxer/278,1973-08-21,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBC?division=Light%20Heavyweight"" border=""0"" class=""dLink"">WBC World light heavyweight title</a><br><a href=""http://boxrec.com/title/WBA?division=Light%20Heavyweight"" border=""0"" class=""dLink"">WBA World light heavyweight title</a><br></td>",http://boxrec.com/show/11931,http://boxrec.com/boxer/9000,UD,"University Arena, Albuquerque, New Mexico",Bob Foster,Pierre Fourie,W
bantamweight,http://boxrec.com/boxer/44332,1973-08-18,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Bantamweight"" border=""0"" class=""dLink"">WBA World bantamweight title</a><br></td>",http://boxrec.com/show/66551,http://boxrec.com/boxer/20944,KO,"Forum, Inglewood, California",Romeo Anaya,Enrique Pinder,W
super welterweight,http://boxrec.com/boxer/16034,1973-08-14,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBC?division=Light%20Middleweight"" border=""0"" class=""dLink"">WBC World super welterweight title</a><br><a href=""http://boxrec.com/title/WBA?division=Light%20Middleweight"" border=""0"" class=""dLink"">WBA World super welterweight title</a><br></td>",http://boxrec.com/show/69500,http://boxrec.com/boxer/16450,RTD,"Makomanai Ice Arena, Sapporo, Hokkaido",Koichi Wajima,Silvano Bertini,W
featherweight,http://boxrec.com/boxer/10274,1973-07-14,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Featherweight"" border=""0"" class=""dLink"">WBA World featherweight title</a><br></td>",http://boxrec.com/show/82199,http://boxrec.com/boxer/116,TKO,"Gimnasio Nuevo Panama, Panama City",Ernesto Marcel,Antonio Gomez,W
welterweight,http://boxrec.com/boxer/16037,1973-06-23,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBC?division=Welterweight"" border=""0"" class=""dLink"">WBC World welterweight title</a><br><a href=""http://boxrec.com/title/WBA?division=Welterweight"" border=""0"" class=""dLink"">WBA World welterweight title</a><br></td>",http://boxrec.com/show/14334,http://boxrec.com/boxer/9025,UD,"Palais des Sports, Grenoble, Isère",Jose Napoles,Roger Menetrey,W
super featherweight,http://boxrec.com/boxer/23640,1973-06-19,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Super%20Featherweight"" border=""0"" class=""dLink"">WBA World super featherweight title</a><br></td>",http://boxrec.com/show/200960,http://boxrec.com/boxer/17589,UD,"Nihon University Auditorium, Tokyo",Kuniaki Shibata,Victor Federico Echegaray,W
middleweight,http://boxrec.com/boxer/9017,1973-06-02,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBC?division=Middleweight"" border=""0"" class=""dLink"">WBC World middleweight title</a><br><a href=""http://boxrec.com/title/WBA?division=Middleweight"" border=""0"" class=""dLink"">WBA World middleweight title</a><br></td>",http://boxrec.com/show/14050,http://boxrec.com/boxer/9036,UD,"Stade Louis II, Fontvieille",Carlos Monzon,Emile Griffith,W
lightweight,http://boxrec.com/boxer/154,1973-06-02,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Lightweight"" border=""0"" class=""dLink"">WBA World lightweight title</a><br></td>",http://boxrec.com/show/194,http://boxrec.com/boxer/80,TKO,"Gimnasio Nuevo Panama, Panama City",Roberto Duran,Hector Thompson,W
super lightweight,http://boxrec.com/boxer/10282,1973-05-19,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Light%20Welterweight"" border=""0"" class=""dLink"">WBA World super lightweight title</a><br></td>",http://boxrec.com/show/11189,http://boxrec.com/boxer/9005,TKO,"Gimnasio Nuevo Panama, Panama City",Antonio Cervantes,Alfonso Frazer,W
flyweight,http://boxrec.com/boxer/20554,1973-05-17,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Flyweight"" border=""0"" class=""dLink"">vacant WBA World flyweight title</a><br></td>",http://boxrec.com/show/23072,http://boxrec.com/boxer/16406,RTD,"National Stadium Gymnasium, Bangkok",Chartchai Chionoi,Fritz Chervet,W
bantamweight,http://boxrec.com/boxer/44757,1973-04-28,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Bantamweight"" border=""0"" class=""dLink"">WBA World bantamweight title</a><br></td>",http://boxrec.com/show/66550,http://boxrec.com/boxer/20944,SD,"Forum, Inglewood, California",Romeo Anaya,Rogelio Lara,W
super welterweight,http://boxrec.com/boxer/16451,1973-04-19,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBC?division=Light%20Middleweight"" border=""0"" class=""dLink"">WBC World super welterweight title</a><br><a href=""http://boxrec.com/title/WBA?division=Light%20Middleweight"" border=""0"" class=""dLink"">WBA World super welterweight title</a><br></td>",http://boxrec.com/show/69499,http://boxrec.com/boxer/16450,MD,"Prefectural Gymnasium, Osaka, Osaka",Koichi Wajima,Ryu Sorimachi,W
super lightweight,http://boxrec.com/boxer/10279,1973-03-17,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Light%20Welterweight"" border=""0"" class=""dLink"">WBA World super lightweight title</a><br><span style=""font-size:10px;"">Locche bleeding from a cut over over the left eye failed to come out for the tenth.</span></td>",http://boxrec.com/show/11187,http://boxrec.com/boxer/9005,RTD,"Maestranza Cesar Giron, Maracay",Antonio Cervantes,Nicolino Locche,W
super featherweight,http://boxrec.com/boxer/23639,1973-03-12,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Super%20Featherweight"" border=""0"" class=""dLink"">WBA World super featherweight title</a><br></td>",http://boxrec.com/show/27860,http://boxrec.com/boxer/17589,UD,"Honolulu International Center, Honolulu, Hawaii",Kuniaki Shibata,Ben Villaflor,W
welterweight,http://boxrec.com/boxer/11406,1973-02-28,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBC?division=Welterweight"" border=""0"" class=""dLink"">WBC World welterweight title</a><br><a href=""http://boxrec.com/title/WBA?division=Welterweight"" border=""0"" class=""dLink"">WBA World welterweight title</a><br></td>",http://boxrec.com/show/14333,http://boxrec.com/boxer/9025,KO,"Forum, Inglewood, California",Jose Napoles,Ernie Lopez,W
super lightweight,http://boxrec.com/boxer/10283,1973-02-15,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Light%20Welterweight"" border=""0"" class=""dLink"">WBA World super lightweight title</a><br></td>",http://boxrec.com/show/45836,http://boxrec.com/boxer/9005,SD,"Coliseo Roberto Clemente, San Juan",Antonio Cervantes,Josue Marquez,W
heavyweight,http://boxrec.com/boxer/147,1973-01-22,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBC?division=Heavyweight"" border=""0"" class=""dLink"">WBC World heavyweight title</a><br><a href=""http://boxrec.com/title/WBA?division=Heavyweight"" border=""0"" class=""dLink"">WBA World heavyweight title</a><br><span style=""font-size:10px;"">Frazier was knocked down three times in the first and three times in the second (Att.:36.000).  1973 Ring Magazine Fight of the Year.</span></td>",http://boxrec.com/show/188,http://boxrec.com/boxer/90,TKO,"National Stadium, Kingston",George Foreman,Joe Frazier,W
bantamweight,http://boxrec.com/boxer/44332,1973-01-20,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Bantamweight"" border=""0"" class=""dLink"">WBA World bantamweight title</a><br></td>",http://boxrec.com/show/187,http://boxrec.com/boxer/20944,KO,"Gimnasio Nuevo Panama, Panama City",Romeo Anaya,Enrique Pinder,W
